"attacking_mechdef_id","defending_mechdef_id","wins","total_battles"
mechdef_shadowhawk_SHD-2H,mechdef_commando_COM-1B,100,100
mechdef_shadowhawk_SHD-2H,mechdef_commando_COM-2D,100,100
mechdef_shadowhawk_SHD-2H,mechdef_dragon_DRG-1N,5,100
mechdef_shadowhawk_SHD-2H,mechdef_enforcer_ENF-4R,28,100
mechdef_shadowhawk_SHD-2H,mechdef_griffin_GRF-1N,32,100
mechdef_shadowhawk_SHD-2H,mechdef_griffin_GRF-1S,36,100
mechdef_shadowhawk_SHD-2H,mechdef_griffin_GRF-4N_fp_greed,7,100
mechdef_shadowhawk_SHD-2H,mechdef_hunchback_HBK-4G,10,100
mechdef_shadowhawk_SHD-2H,mechdef_jagermech_JM6-A,2,100
mechdef_shadowhawk_SHD-2H,mechdef_jagermech_JM6-S,16,100
mechdef_shadowhawk_SHD-2H,mechdef_jenner_JR7-D,100,100
mechdef_shadowhawk_SHD-2H,mechdef_kintaro_KTO-18,1,100
mechdef_shadowhawk_SHD-2H,mechdef_locust_LCT-1M,100,100
mechdef_shadowhawk_SHD-2H,mechdef_locust_LCT-1S,100,100
mechdef_shadowhawk_SHD-2H,mechdef_locust_LCT-1V,100,100
mechdef_shadowhawk_SHD-2H,mechdef_panther1b_PNT-9R,100,100
mechdef_shadowhawk_SHD-2H,mechdef_quickdraw_QKD-4G,12,100
mechdef_shadowhawk_SHD-2H,mechdef_quickdraw_QKD-5A,9,100
mechdef_shadowhawk_SHD-2H,mechdef_shadowhawk_SHD-2D,76,100
mechdef_shadowhawk_SHD-2H,mechdef_shadowhawk_SHD-2H,52,100
mechdef_shadowhawk_SHD-2H,mechdef_shadowhawk1b_SHD-2D,71,100
mechdef_shadowhawk_SHD-2H,mechdef_spider_SDR-5V,100,100
mechdef_shadowhawk_SHD-2H,mechdef_thunderbolt_TDR-5SE,2,100
mechdef_shadowhawk_SHD-2H,mechdef_trebuchet_TBT-5N,13,100
mechdef_shadowhawk_SHD-2H,mechdef_urbanmech_UM-R60,100,100
mechdef_shadowhawk_SHD-2H,mechdef_urbanmech_UM-R60L,94,100
mechdef_shadowhawk_SHD-2H,mechdef_urbanmech_UM-R90,97,100
mechdef_shadowhawk_SHD-2H,mechdef_victor_VTR-9S,1,100
mechdef_shadowhawk_SHD-2H,mechdef_vindicator_VND-1AA,96,100
mechdef_shadowhawk_SHD-2H,mechdef_vindicator_VND-1R,67,100
mechdef_shadowhawk_SHD-2H,mechdef_wolverine_WVR-6K,4,100
mechdef_shadowhawk_SHD-2H,mechdef_wolverine_WVR-6R,27,100
mechdef_shadowhawk1b_SHD-2D,mechdef_blackjack_BJ-1,18,100
mechdef_shadowhawk1b_SHD-2D,mechdef_blackjack_BJ-1DB,43,100
mechdef_shadowhawk1b_SHD-2D,mechdef_catapult_CPLT-C4,1,100
mechdef_shadowhawk1b_SHD-2D,mechdef_catapult_CPLT-K2,1,100
mechdef_shadowhawk1b_SHD-2D,mechdef_centurion_CN9-A,11,100
mechdef_shadowhawk1b_SHD-2D,mechdef_centurion_CN9-AL,5,100
mechdef_shadowhawk1b_SHD-2D,mechdef_centurion_CN9-AS,100,100
mechdef_shadowhawk1b_SHD-2D,mechdef_cicada_CDA-2A,100,100
mechdef_shadowhawk1b_SHD-2D,mechdef_cicada_CDA-3C,95,100
mechdef_shadowhawk1b_SHD-2D,mechdef_commando_COM-1B,99,100
mechdef_shadowhawk1b_SHD-2D,mechdef_commando_COM-2D,99,100
mechdef_shadowhawk1b_SHD-2D,mechdef_dragon_DRG-1N,3,100
mechdef_shadowhawk1b_SHD-2D,mechdef_enforcer_ENF-4R,21,100
mechdef_shadowhawk1b_SHD-2D,mechdef_griffin_GRF-1N,24,100
mechdef_shadowhawk1b_SHD-2D,mechdef_griffin_GRF-1S,22,100
mechdef_shadowhawk1b_SHD-2D,mechdef_griffin_GRF-4N_fp_greed,6,100
mechdef_shadowhawk1b_SHD-2D,mechdef_hunchback_HBK-4G,1,100
mechdef_shadowhawk1b_SHD-2D,mechdef_jagermech_JM6-S,14,100
mechdef_shadowhawk1b_SHD-2D,mechdef_jenner_JR7-D,96,100
mechdef_shadowhawk1b_SHD-2D,mechdef_locust_LCT-1M,100,100
mechdef_shadowhawk1b_SHD-2D,mechdef_locust_LCT-1S,100,100
mechdef_shadowhawk1b_SHD-2D,mechdef_locust_LCT-1V,100,100
mechdef_shadowhawk1b_SHD-2D,mechdef_panther1b_PNT-9R,93,100
mechdef_shadowhawk1b_SHD-2D,mechdef_quickdraw_QKD-4G,4,100
mechdef_shadowhawk1b_SHD-2D,mechdef_quickdraw_QKD-5A,8,100
mechdef_shadowhawk1b_SHD-2D,mechdef_shadowhawk_SHD-2D,52,100
mechdef_shadowhawk1b_SHD-2D,mechdef_shadowhawk_SHD-2H,29,100
mechdef_shadowhawk1b_SHD-2D,mechdef_shadowhawk1b_SHD-2D,56,100
mechdef_shadowhawk1b_SHD-2D,mechdef_spider_SDR-5V,100,100
mechdef_shadowhawk1b_SHD-2D,mechdef_trebuchet_TBT-5N,5,100
mechdef_shadowhawk1b_SHD-2D,mechdef_urbanmech_UM-R60,92,100
mechdef_shadowhawk1b_SHD-2D,mechdef_urbanmech_UM-R60L,74,100
mechdef_shadowhawk1b_SHD-2D,mechdef_urbanmech_UM-R90,87,100
mechdef_shadowhawk1b_SHD-2D,mechdef_victor_VTR-9B,1,100
mechdef_shadowhawk1b_SHD-2D,mechdef_victor_VTR-9S,1,100
mechdef_shadowhawk1b_SHD-2D,mechdef_vindicator_VND-1AA,93,100
mechdef_shadowhawk1b_SHD-2D,mechdef_vindicator_VND-1R,47,100
mechdef_shadowhawk1b_SHD-2D,mechdef_wolverine_WVR-6K,2,100
mechdef_shadowhawk1b_SHD-2D,mechdef_wolverine_WVR-6R,12,100
mechdef_spider_SDR-5V,mechdef_centurion_CN9-AS,14,100
mechdef_spider_SDR-5V,mechdef_cicada_CDA-2A,11,100
mechdef_spider_SDR-5V,mechdef_cicada_CDA-3C,8,100
mechdef_spider_SDR-5V,mechdef_commando_COM-1B,41,100
mechdef_spider_SDR-5V,mechdef_commando_COM-2D,11,100
mechdef_spider_SDR-5V,mechdef_jenner_JR7-D,1,100
mechdef_spider_SDR-5V,mechdef_locust_LCT-1M,100,100
mechdef_spider_SDR-5V,mechdef_locust_LCT-1S,94,100
mechdef_spider_SDR-5V,mechdef_locust_LCT-1V,70,100
mechdef_spider_SDR-5V,mechdef_panther1b_PNT-9R,4,100
mechdef_spider_SDR-5V,mechdef_spider_SDR-5V,52,100
mechdef_spider_SDR-5V,mechdef_urbanmech_UM-R60,3,100
mechdef_spider_SDR-5V,mechdef_urbanmech_UM-R60L,13,100
mechdef_spider_SDR-5V,mechdef_urbanmech_UM-R90,4,100
mechdef_spider_SDR-5V,mechdef_vindicator_VND-1AA,2,100
mechdef_stalker_STK-3F,mechdef_atlas_AS7-D,9,100
mechdef_stalker_STK-3F,mechdef_atlas_AS7-D-HT,7,100
mechdef_stalker_STK-3F,mechdef_awesome_AWS-8Q,99,100
mechdef_stalker_STK-3F,mechdef_awesome_AWS-8T,99,100
mechdef_stalker_STK-3F,mechdef_banshee_BNC-3E,100,100
mechdef_stalker_STK-3F,mechdef_banshee_BNC-3M,97,100
mechdef_stalker_STK-3F,mechdef_banshee_BNC-3S,25,100
mechdef_stalker_STK-3F,mechdef_battlemaster_BLR-1G,78,100
mechdef_stalker_STK-3F,mechdef_blackjack_BJ-1,100,100
mechdef_stalker_STK-3F,mechdef_blackjack_BJ-1DB,100,100
mechdef_stalker_STK-3F,mechdef_blackknight_BL-6-KNT,99,100
mechdef_stalker_STK-3F,mechdef_blackknight_BL-6b-KNT,94,100
mechdef_stalker_STK-3F,mechdef_cataphract_CTF-1X,100,100
mechdef_stalker_STK-3F,mechdef_catapult_CPLT-C1,100,100
mechdef_stalker_STK-3F,mechdef_catapult_CPLT-C4,100,100
mechdef_stalker_STK-3F,mechdef_catapult_CPLT-K2,100,100
mechdef_stalker_STK-3F,mechdef_centurion_CN9-A,100,100
mechdef_stalker_STK-3F,mechdef_centurion_CN9-AL,100,100
mechdef_stalker_STK-3F,mechdef_centurion_CN9-AS,100,100
mechdef_stalker_STK-3F,mechdef_cicada_CDA-2A,100,100
mechdef_stalker_STK-3F,mechdef_cicada_CDA-3C,100,100
mechdef_stalker_STK-3F,mechdef_commando_COM-1B,100,100
mechdef_stalker_STK-3F,mechdef_commando_COM-2D,100,100
mechdef_stalker_STK-3F,mechdef_dragon_DRG-1N,100,100
mechdef_stalker_STK-3F,mechdef_enforcer_ENF-4R,100,100
mechdef_stalker_STK-3F,mechdef_firestarter_FS9-H,51,100
mechdef_stalker_STK-3F,mechdef_grasshopper_GHR-5H,100,100
mechdef_stalker_STK-3F,mechdef_griffin_GRF-1N,100,100
mechdef_stalker_STK-3F,mechdef_griffin_GRF-1S,100,100
mechdef_stalker_STK-3F,mechdef_griffin_GRF-4N,100,100
mechdef_stalker_STK-3F,mechdef_griffin_GRF-4N_fp_greed,100,100
mechdef_stalker_STK-3F,mechdef_highlander_HGN-732b,32,100
mechdef_stalker_STK-3F,mechdef_highlander_HGN-733,63,100
mechdef_stalker_STK-3F,mechdef_highlander_HGN-733P,65,100
mechdef_stalker_STK-3F,mechdef_hunchback_HBK-4G,100,100
mechdef_stalker_STK-3F,mechdef_hunchback_HBK-4P,100,100
mechdef_stalker_STK-3F,mechdef_jagermech_JM6-A,100,100
mechdef_stalker_STK-3F,mechdef_jagermech_JM6-S,100,100
mechdef_stalker_STK-3F,mechdef_jenner_JR7-D,100,100
mechdef_stalker_STK-3F,mechdef_kingcrab_KGC-0000,50,100
mechdef_stalker_STK-3F,mechdef_kingcrab_KGC-V-0000,36,100
mechdef_stalker_STK-3F,mechdef_kintaro_KTO-18,100,100
mechdef_stalker_STK-3F,mechdef_locust_LCT-1M,100,100
mechdef_stalker_STK-3F,mechdef_locust_LCT-1S,100,100
mechdef_stalker_STK-3F,mechdef_locust_LCT-1V,100,100
mechdef_stalker_STK-3F,mechdef_orion_ON1-K,94,100
mechdef_stalker_STK-3F,mechdef_orion_ON1-V,99,100
mechdef_stalker_STK-3F,mechdef_panther1b_PNT-9R,100,100
mechdef_stalker_STK-3F,mechdef_quickdraw_QKD-4G,100,100
mechdef_stalker_STK-3F,mechdef_quickdraw_QKD-5A,100,100
mechdef_stalker_STK-3F,mechdef_shadowhawk_SHD-2D,100,100
mechdef_stalker_STK-3F,mechdef_shadowhawk_SHD-2H,100,100
mechdef_stalker_STK-3F,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_stalker_STK-3F,mechdef_spider_SDR-5V,100,100
mechdef_stalker_STK-3F,mechdef_stalker_STK-3F,70,100
mechdef_stalker_STK-3F,mechdef_thunderbolt_TDR-5S,99,100
mechdef_stalker_STK-3F,mechdef_thunderbolt_TDR-5SE,100,100
mechdef_stalker_STK-3F,mechdef_thunderbolt_TDR-5SS,100,100
mechdef_stalker_STK-3F,mechdef_trebuchet_TBT-5N,100,100
mechdef_stalker_STK-3F,mechdef_urbanmech_UM-R60,100,100
mechdef_stalker_STK-3F,mechdef_urbanmech_UM-R60L,100,100
mechdef_stalker_STK-3F,mechdef_urbanmech_UM-R90,100,100
mechdef_stalker_STK-3F,mechdef_victor_VTR-9B,98,100
mechdef_stalker_STK-3F,mechdef_victor_VTR-9S,95,100
mechdef_stalker_STK-3F,mechdef_vindicator_VND-1AA,100,100
mechdef_stalker_STK-3F,mechdef_vindicator_VND-1R,100,100
mechdef_stalker_STK-3F,mechdef_wolverine_WVR-6K,100,100
mechdef_stalker_STK-3F,mechdef_wolverine_WVR-6R,100,100
mechdef_stalker_STK-3F,mechdef_zeus_ZEU-6S,99,100
mechdef_thunderbolt_TDR-5S,mechdef_awesome_AWS-8Q,63,100
mechdef_thunderbolt_TDR-5S,mechdef_awesome_AWS-8T,42,100
mechdef_thunderbolt_TDR-5S,mechdef_banshee_BNC-3E,81,100
mechdef_thunderbolt_TDR-5S,mechdef_banshee_BNC-3M,35,100
mechdef_thunderbolt_TDR-5S,mechdef_battlemaster_BLR-1G,5,100
mechdef_thunderbolt_TDR-5S,mechdef_blackjack_BJ-1,100,100
mechdef_thunderbolt_TDR-5S,mechdef_blackjack_BJ-1DB,100,100
mechdef_thunderbolt_TDR-5S,mechdef_blackknight_BL-6-KNT,49,100
mechdef_thunderbolt_TDR-5S,mechdef_blackknight_BL-6b-KNT,23,100
mechdef_thunderbolt_TDR-5S,mechdef_cataphract_CTF-1X,66,100
mechdef_thunderbolt_TDR-5S,mechdef_catapult_CPLT-C1,87,100
mechdef_thunderbolt_TDR-5S,mechdef_catapult_CPLT-C4,90,100
mechdef_thunderbolt_TDR-5S,mechdef_catapult_CPLT-K2,97,100
mechdef_thunderbolt_TDR-5S,mechdef_centurion_CN9-A,99,100
mechdef_thunderbolt_TDR-5S,mechdef_centurion_CN9-AL,99,100
mechdef_thunderbolt_TDR-5S,mechdef_centurion_CN9-AS,100,100
mechdef_thunderbolt_TDR-5S,mechdef_cicada_CDA-2A,100,100
mechdef_thunderbolt_TDR-5S,mechdef_cicada_CDA-3C,100,100
mechdef_thunderbolt_TDR-5S,mechdef_commando_COM-1B,100,100
mechdef_thunderbolt_TDR-5S,mechdef_commando_COM-2D,100,100
mechdef_thunderbolt_TDR-5S,mechdef_dragon_DRG-1N,95,100
mechdef_thunderbolt_TDR-5S,mechdef_enforcer_ENF-4R,100,100
mechdef_thunderbolt_TDR-5S,mechdef_firestarter_FS9-H,1,100
mechdef_thunderbolt_TDR-5S,mechdef_grasshopper_GHR-5H,91,100
mechdef_thunderbolt_TDR-5S,mechdef_griffin_GRF-1N,100,100
mechdef_thunderbolt_TDR-5S,mechdef_griffin_GRF-1S,100,100
mechdef_thunderbolt_TDR-5S,mechdef_griffin_GRF-4N,96,100
mechdef_thunderbolt_TDR-5S,mechdef_griffin_GRF-4N_fp_greed,98,100
mechdef_thunderbolt_TDR-5S,mechdef_highlander_HGN-733,3,100
mechdef_thunderbolt_TDR-5S,mechdef_highlander_HGN-733P,5,100
mechdef_thunderbolt_TDR-5S,mechdef_hunchback_HBK-4G,90,100
mechdef_thunderbolt_TDR-5S,mechdef_hunchback_HBK-4P,87,100
mechdef_thunderbolt_TDR-5S,mechdef_jagermech_JM6-A,96,100
mechdef_thunderbolt_TDR-5S,mechdef_jagermech_JM6-S,100,100
mechdef_thunderbolt_TDR-5S,mechdef_jenner_JR7-D,100,100
mechdef_thunderbolt_TDR-5S,mechdef_kingcrab_KGC-0000,3,100
mechdef_thunderbolt_TDR-5S,mechdef_kingcrab_KGC-V-0000,3,100
mechdef_thunderbolt_TDR-5S,mechdef_kintaro_KTO-18,81,100
mechdef_thunderbolt_TDR-5S,mechdef_locust_LCT-1M,100,100
mechdef_thunderbolt_TDR-5S,mechdef_locust_LCT-1S,100,100
mechdef_thunderbolt_TDR-5S,mechdef_locust_LCT-1V,100,100
mechdef_thunderbolt_TDR-5S,mechdef_orion_ON1-K,28,100
mechdef_thunderbolt_TDR-5S,mechdef_orion_ON1-V,55,100
mechdef_thunderbolt_TDR-5S,mechdef_panther1b_PNT-9R,100,100
mechdef_thunderbolt_TDR-5S,mechdef_quickdraw_QKD-4G,99,100
mechdef_thunderbolt_TDR-5S,mechdef_quickdraw_QKD-5A,100,100
mechdef_thunderbolt_TDR-5S,mechdef_shadowhawk_SHD-2D,100,100
mechdef_thunderbolt_TDR-5S,mechdef_shadowhawk_SHD-2H,100,100
mechdef_thunderbolt_TDR-5S,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_thunderbolt_TDR-5S,mechdef_spider_SDR-5V,100,100
mechdef_thunderbolt_TDR-5S,mechdef_stalker_STK-3F,1,100
mechdef_thunderbolt_TDR-5S,mechdef_thunderbolt_TDR-5S,60,100
mechdef_thunderbolt_TDR-5S,mechdef_thunderbolt_TDR-5SE,88,100
mechdef_thunderbolt_TDR-5S,mechdef_thunderbolt_TDR-5SS,74,100
mechdef_thunderbolt_TDR-5S,mechdef_trebuchet_TBT-5N,99,100
mechdef_thunderbolt_TDR-5S,mechdef_urbanmech_UM-R60,100,100
mechdef_thunderbolt_TDR-5S,mechdef_urbanmech_UM-R60L,100,100
mechdef_thunderbolt_TDR-5S,mechdef_urbanmech_UM-R90,100,100
mechdef_thunderbolt_TDR-5S,mechdef_victor_VTR-9B,63,100
mechdef_thunderbolt_TDR-5S,mechdef_victor_VTR-9S,53,100
mechdef_thunderbolt_TDR-5S,mechdef_vindicator_VND-1AA,100,100
mechdef_thunderbolt_TDR-5S,mechdef_vindicator_VND-1R,100,100
mechdef_thunderbolt_TDR-5S,mechdef_wolverine_WVR-6K,99,100
mechdef_thunderbolt_TDR-5S,mechdef_wolverine_WVR-6R,98,100
mechdef_thunderbolt_TDR-5S,mechdef_zeus_ZEU-6S,73,100
mechdef_thunderbolt_TDR-5SE,mechdef_awesome_AWS-8Q,25,100
mechdef_thunderbolt_TDR-5SE,mechdef_awesome_AWS-8T,16,100
mechdef_thunderbolt_TDR-5SE,mechdef_banshee_BNC-3E,55,100
mechdef_thunderbolt_TDR-5SE,mechdef_banshee_BNC-3M,7,100
mechdef_thunderbolt_TDR-5SE,mechdef_battlemaster_BLR-1G,1,100
mechdef_thunderbolt_TDR-5SE,mechdef_blackjack_BJ-1,99,100
mechdef_thunderbolt_TDR-5SE,mechdef_blackjack_BJ-1DB,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_blackknight_BL-6-KNT,10,100
mechdef_thunderbolt_TDR-5SE,mechdef_blackknight_BL-6b-KNT,3,100
mechdef_thunderbolt_TDR-5SE,mechdef_cataphract_CTF-1X,36,100
mechdef_thunderbolt_TDR-5SE,mechdef_catapult_CPLT-C1,57,100
mechdef_thunderbolt_TDR-5SE,mechdef_catapult_CPLT-C4,70,100
mechdef_thunderbolt_TDR-5SE,mechdef_catapult_CPLT-K2,69,100
mechdef_thunderbolt_TDR-5SE,mechdef_centurion_CN9-A,97,100
mechdef_thunderbolt_TDR-5SE,mechdef_centurion_CN9-AL,94,100
mechdef_thunderbolt_TDR-5SE,mechdef_centurion_CN9-AS,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_cicada_CDA-2A,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_cicada_CDA-3C,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_commando_COM-1B,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_commando_COM-2D,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_dragon_DRG-1N,92,100
mechdef_thunderbolt_TDR-5SE,mechdef_enforcer_ENF-4R,97,100
mechdef_thunderbolt_TDR-5SE,mechdef_grasshopper_GHR-5H,73,100
mechdef_thunderbolt_TDR-5SE,mechdef_griffin_GRF-1N,99,100
mechdef_thunderbolt_TDR-5SE,mechdef_griffin_GRF-1S,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_griffin_GRF-4N,73,100
mechdef_thunderbolt_TDR-5SE,mechdef_griffin_GRF-4N_fp_greed,79,100
mechdef_thunderbolt_TDR-5SE,mechdef_highlander_HGN-733,1,100
mechdef_thunderbolt_TDR-5SE,mechdef_highlander_HGN-733P,1,100
mechdef_thunderbolt_TDR-5SE,mechdef_hunchback_HBK-4G,72,100
mechdef_thunderbolt_TDR-5SE,mechdef_hunchback_HBK-4P,49,100
mechdef_thunderbolt_TDR-5SE,mechdef_jagermech_JM6-A,70,100
mechdef_thunderbolt_TDR-5SE,mechdef_jagermech_JM6-S,93,100
mechdef_thunderbolt_TDR-5SE,mechdef_jenner_JR7-D,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_kingcrab_KGC-0000,1,100
mechdef_thunderbolt_TDR-5SE,mechdef_kingcrab_KGC-V-0000,3,100
mechdef_thunderbolt_TDR-5SE,mechdef_kintaro_KTO-18,40,100
mechdef_thunderbolt_TDR-5SE,mechdef_locust_LCT-1M,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_locust_LCT-1S,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_locust_LCT-1V,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_orion_ON1-K,3,100
mechdef_thunderbolt_TDR-5SE,mechdef_orion_ON1-V,14,100
mechdef_thunderbolt_TDR-5SE,mechdef_panther1b_PNT-9R,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_quickdraw_QKD-4G,96,100
mechdef_thunderbolt_TDR-5SE,mechdef_quickdraw_QKD-5A,95,100
mechdef_thunderbolt_TDR-5SE,mechdef_shadowhawk_SHD-2D,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_shadowhawk_SHD-2H,98,100
mechdef_thunderbolt_TDR-5SE,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_spider_SDR-5V,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_thunderbolt_TDR-5S,12,100
mechdef_thunderbolt_TDR-5SE,mechdef_thunderbolt_TDR-5SE,56,100
mechdef_thunderbolt_TDR-5SE,mechdef_thunderbolt_TDR-5SS,36,100
mechdef_thunderbolt_TDR-5SE,mechdef_trebuchet_TBT-5N,94,100
mechdef_thunderbolt_TDR-5SE,mechdef_urbanmech_UM-R60,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_urbanmech_UM-R60L,99,100
mechdef_thunderbolt_TDR-5SE,mechdef_urbanmech_UM-R90,99,100
mechdef_thunderbolt_TDR-5SE,mechdef_victor_VTR-9B,35,100
mechdef_thunderbolt_TDR-5SE,mechdef_victor_VTR-9S,26,100
mechdef_thunderbolt_TDR-5SE,mechdef_vindicator_VND-1AA,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_vindicator_VND-1R,100,100
mechdef_thunderbolt_TDR-5SE,mechdef_wolverine_WVR-6K,83,100
mechdef_thunderbolt_TDR-5SE,mechdef_wolverine_WVR-6R,98,100
mechdef_thunderbolt_TDR-5SE,mechdef_zeus_ZEU-6S,35,100
mechdef_thunderbolt_TDR-5SS,mechdef_awesome_AWS-8Q,35,100
mechdef_thunderbolt_TDR-5SS,mechdef_awesome_AWS-8T,26,100
mechdef_thunderbolt_TDR-5SS,mechdef_banshee_BNC-3E,67,100
mechdef_thunderbolt_TDR-5SS,mechdef_banshee_BNC-3M,16,100
mechdef_thunderbolt_TDR-5SS,mechdef_blackjack_BJ-1,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_blackjack_BJ-1DB,99,100
mechdef_thunderbolt_TDR-5SS,mechdef_blackknight_BL-6-KNT,25,100
mechdef_thunderbolt_TDR-5SS,mechdef_blackknight_BL-6b-KNT,10,100
mechdef_thunderbolt_TDR-5SS,mechdef_cataphract_CTF-1X,51,100
mechdef_thunderbolt_TDR-5SS,mechdef_catapult_CPLT-C1,78,100
mechdef_thunderbolt_TDR-5SS,mechdef_catapult_CPLT-C4,73,100
mechdef_thunderbolt_TDR-5SS,mechdef_catapult_CPLT-K2,79,100
mechdef_thunderbolt_TDR-5SS,mechdef_centurion_CN9-A,97,100
mechdef_thunderbolt_TDR-5SS,mechdef_centurion_CN9-AL,99,100
mechdef_thunderbolt_TDR-5SS,mechdef_centurion_CN9-AS,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_cicada_CDA-2A,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_cicada_CDA-3C,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_commando_COM-1B,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_commando_COM-2D,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_dragon_DRG-1N,89,100
mechdef_thunderbolt_TDR-5SS,mechdef_enforcer_ENF-4R,98,100
mechdef_thunderbolt_TDR-5SS,mechdef_grasshopper_GHR-5H,83,100
mechdef_thunderbolt_TDR-5SS,mechdef_griffin_GRF-1N,99,100
mechdef_thunderbolt_TDR-5SS,mechdef_griffin_GRF-1S,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_griffin_GRF-4N,90,100
mechdef_thunderbolt_TDR-5SS,mechdef_griffin_GRF-4N_fp_greed,89,100
mechdef_thunderbolt_TDR-5SS,mechdef_highlander_HGN-733,2,100
mechdef_thunderbolt_TDR-5SS,mechdef_highlander_HGN-733P,1,100
mechdef_thunderbolt_TDR-5SS,mechdef_hunchback_HBK-4G,81,100
mechdef_thunderbolt_TDR-5SS,mechdef_hunchback_HBK-4P,71,100
mechdef_thunderbolt_TDR-5SS,mechdef_jagermech_JM6-A,85,100
mechdef_thunderbolt_TDR-5SS,mechdef_jagermech_JM6-S,99,100
mechdef_thunderbolt_TDR-5SS,mechdef_jenner_JR7-D,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_kingcrab_KGC-0000,3,100
mechdef_thunderbolt_TDR-5SS,mechdef_kingcrab_KGC-V-0000,2,100
mechdef_thunderbolt_TDR-5SS,mechdef_kintaro_KTO-18,71,100
mechdef_thunderbolt_TDR-5SS,mechdef_locust_LCT-1M,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_locust_LCT-1S,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_locust_LCT-1V,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_orion_ON1-K,17,100
mechdef_thunderbolt_TDR-5SS,mechdef_orion_ON1-V,27,100
mechdef_thunderbolt_TDR-5SS,mechdef_panther1b_PNT-9R,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_quickdraw_QKD-4G,99,100
mechdef_thunderbolt_TDR-5SS,mechdef_quickdraw_QKD-5A,99,100
mechdef_thunderbolt_TDR-5SS,mechdef_shadowhawk_SHD-2D,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_shadowhawk_SHD-2H,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_spider_SDR-5V,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_thunderbolt_TDR-5S,26,100
mechdef_thunderbolt_TDR-5SS,mechdef_thunderbolt_TDR-5SE,64,100
mechdef_thunderbolt_TDR-5SS,mechdef_thunderbolt_TDR-5SS,74,100
mechdef_thunderbolt_TDR-5SS,mechdef_trebuchet_TBT-5N,95,100
mechdef_thunderbolt_TDR-5SS,mechdef_urbanmech_UM-R60,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_urbanmech_UM-R60L,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_urbanmech_UM-R90,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_victor_VTR-9B,45,100
mechdef_thunderbolt_TDR-5SS,mechdef_victor_VTR-9S,38,100
mechdef_thunderbolt_TDR-5SS,mechdef_vindicator_VND-1AA,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_vindicator_VND-1R,100,100
mechdef_thunderbolt_TDR-5SS,mechdef_wolverine_WVR-6K,94,100
mechdef_thunderbolt_TDR-5SS,mechdef_wolverine_WVR-6R,97,100
mechdef_thunderbolt_TDR-5SS,mechdef_zeus_ZEU-6S,53,100
mechdef_trebuchet_TBT-5N,mechdef_banshee_BNC-3E,11,100
mechdef_trebuchet_TBT-5N,mechdef_banshee_BNC-3M,1,100
mechdef_trebuchet_TBT-5N,mechdef_blackjack_BJ-1,92,100
mechdef_trebuchet_TBT-5N,mechdef_blackjack_BJ-1DB,94,100
mechdef_trebuchet_TBT-5N,mechdef_blackknight_BL-6-KNT,2,100
mechdef_trebuchet_TBT-5N,mechdef_blackknight_BL-6b-KNT,1,100
mechdef_trebuchet_TBT-5N,mechdef_cataphract_CTF-1X,6,100
mechdef_trebuchet_TBT-5N,mechdef_catapult_CPLT-C1,5,100
mechdef_trebuchet_TBT-5N,mechdef_catapult_CPLT-C4,14,100
